ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
139,equal-frequency,"[0.00000000e+00 1.15302000e+05 1.67400316e+05 2.10169474e+05
 2.48578000e+05 2.87980000e+05 3.25327895e+05 3.64878105e+05
 4.06776526e+05 4.51880000e+05 5.00830000e+05 5.55864737e+05
 6.16893895e+05 6.86247158e+05 7.71204211e+05 8.73769368e+05
 1.00678600e+06 1.21030337e+06 1.62298168e+06 1.53973789e+09]","[0.0524374  0.04994814 0.06138687 0.04168025 0.05335605 0.05655653
 0.05316343 0.05033338 0.0581864  0.05357831 0.0476515  0.05196325
 0.05300044 0.0559194  0.05089643 0.05156319 0.05394873 0.05193362
 0.05248185]",0.39835880348004304,0.5474071798109995,1
140,kbins,"[0.00000000e+00 8.10388364e+07 1.62077673e+08 2.43116509e+08
 3.24155346e+08 4.05194182e+08 4.86233019e+08 5.67271855e+08
 6.48310691e+08 7.29349528e+08 8.10388364e+08 8.91427201e+08
 9.72466037e+08 1.05350487e+09 1.13454371e+09 1.21558255e+09
 1.29662138e+09 1.37766022e+09 1.45869906e+09 1.53973789e+09]","[9.99777745e-01 1.03719069e-04 4.44510298e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5015213822131318,0.2199450512401928,1
141,kbins-quantile,"[0.00000000e+00 1.15302000e+05 1.67400316e+05 2.10169474e+05
 2.48578000e+05 2.87980000e+05 3.25327895e+05 3.64878105e+05
 4.06776526e+05 4.51880000e+05 5.00830000e+05 5.55864737e+05
 6.16893895e+05 6.86247158e+05 7.71204211e+05 8.73769368e+05
 1.00678600e+06 1.21030337e+06 1.62298168e+06 1.53973789e+09]","[0.0524374  0.04994814 0.06138687 0.04168025 0.05335605 0.05655653
 0.05316343 0.05033338 0.0581864  0.05357831 0.0476515  0.05196325
 0.05300044 0.0559194  0.05089643 0.05156319 0.05394873 0.05193362
 0.05248185]",0.39835880348004304,0.5474071798109994,1
142,decision-tree,"[0.00000000e+00 7.67800000e+03 8.85500000e+03 7.62080000e+04
 7.69890000e+04 7.81550000e+04 7.85730000e+04 7.87050000e+04
 8.01460000e+04 8.10370000e+04 8.17410000e+04 4.31255000e+05
 4.31321000e+05 4.32773000e+05 4.32817000e+05 8.55239000e+05
 8.55316000e+05 8.55767000e+05 1.91392300e+06 1.53973789e+09]","[0.00672692 0.         0.01887687 0.         0.         0.
 0.         0.00518595 0.         0.         0.42344051 0.
 0.         0.         0.32601867 0.         0.         0.18454586
 0.0351904 ]",0.690773592582566,0.5473828094118225,1
143,kmeans,"[0.00000000e+00 2.40326164e+05 5.67570939e+05 9.92168321e+05
 1.65107401e+06 2.88851999e+06 5.61806386e+06 1.02622872e+07
 1.64743806e+07 2.58373129e+07 4.71796194e+07 7.19051143e+07
 1.08385754e+08 1.54047256e+08 1.83663865e+08 2.65512874e+08
 3.80052288e+08 4.89343206e+08 7.98255370e+08 1.53973789e+09]","[2.05452660e-01 3.81819529e-01 2.50837161e-01 1.11898059e-01
 3.53089347e-02 9.27544821e-03 3.05230405e-03 1.20017780e-03
 5.03778338e-04 2.51889169e-04 1.48170099e-04 7.40850496e-05
 5.92680397e-05 2.96340199e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.5035275355080837,0.5077993155032122,1
144,random-forest,"[0.00000000e+00 2.22200000e+03 6.67526316e+04 9.44952105e+04
 1.56998368e+05 2.90698158e+05 3.65971737e+05 4.17788684e+05
 4.52239526e+05 5.29258053e+05 6.07653316e+05 6.90883368e+05
 7.47282684e+05 7.74780368e+05 8.49587316e+05 8.78145632e+05
 1.07250289e+06 1.40865016e+06 1.89786416e+06 2.05480868e+06
 1.53973789e+09]","[0.00672692 0.01474292 0.01572085 0.05415617 0.18140465 0.09577715
 0.06258705 0.04593273 0.07319603 0.07147726 0.06824715 0.03151578
 0.01767669 0.03642021 0.01447622 0.07245518 0.06319455 0.03803526
 0.00601571 0.0302267 ]",0.313484331100926,0.5473938795075549,1
145,equal-width,"[0.0e+00 1.0e+08 2.0e+08 3.0e+08 4.0e+08 5.0e+08 6.0e+08 7.0e+08 8.0e+08
 9.0e+08 1.0e+09 1.1e+09 1.2e+09 1.3e+09 1.4e+09 1.5e+09 1.6e+09 1.7e+09
 1.8e+09 1.9e+09 2.0e+09]","[9.99822196e-01 1.03719069e-04 1.48170099e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5011237321280778,0.0,1
146,equal-width-data,"[0.00000000e+00 7.69868946e+07 1.53973789e+08 2.30960684e+08
 3.07947578e+08 3.84934473e+08 5.38908262e+08 8.46855841e+08
 1.53973789e+09]","[9.99777745e-01 1.03719069e-04 4.44510298e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00]",0.5015213822131318,0.5438644149735103,1
147,equal-frequency,"[0.00000000e+00 1.11804000e+05 1.63083800e+05 2.04013700e+05
 2.40856000e+05 2.78542000e+05 3.14109400e+05 3.50903300e+05
 3.89070000e+05 4.31333100e+05 4.75651000e+05 5.24786900e+05
 5.79708800e+05 6.40909500e+05 7.10562600e+05 7.93870000e+05
 8.97762800e+05 1.03207060e+06 1.23939420e+06 1.65482350e+06
 1.53973789e+09]","[0.0524374  0.04994814 0.04916284 0.05390428 0.03957623 0.05615647
 0.05394873 0.03982812 0.05926804 0.04514743 0.0508668  0.04566602
 0.05719366 0.04957772 0.04771077 0.04848126 0.05202252 0.04822937
 0.05088161 0.04997777]",0.3804755572386682,0.547406059176462,1
148,kbins,"[0.00000000e+00 7.69868946e+07 1.53973789e+08 2.30960684e+08
 3.07947578e+08 3.84934473e+08 4.61921368e+08 5.38908262e+08
 6.15895157e+08 6.92882051e+08 7.69868946e+08 8.46855841e+08
 9.23842735e+08 1.00082963e+09 1.07781652e+09 1.15480342e+09
 1.23179031e+09 1.30877721e+09 1.38576410e+09 1.46275100e+09
 1.53973789e+09]","[9.99777745e-01 1.03719069e-04 4.44510298e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.5015213822131318,0.2025322363584524,1
149,kbins-quantile,"[0.00000000e+00 1.11804000e+05 1.63083800e+05 2.04013700e+05
 2.40856000e+05 2.78542000e+05 3.14109400e+05 3.50903300e+05
 3.89070000e+05 4.31333100e+05 4.75651000e+05 5.24786900e+05
 5.79708800e+05 6.40909500e+05 7.10562600e+05 7.93870000e+05
 8.97762800e+05 1.03207060e+06 1.23939420e+06 1.65482350e+06
 1.53973789e+09]","[0.0524374  0.04994814 0.04916284 0.05390428 0.03957623 0.05615647
 0.05394873 0.03982812 0.05926804 0.04514743 0.0508668  0.04566602
 0.05719366 0.04957772 0.04771077 0.04848126 0.05202252 0.04822937
 0.05088161 0.04997777]",0.3804755572386682,0.547406059176462,1
150,decision-tree,"[0.00000000e+00 7.67800000e+03 8.85500000e+03 7.62080000e+04
 7.69890000e+04 7.81550000e+04 7.85730000e+04 7.87050000e+04
 8.01460000e+04 8.10370000e+04 8.17410000e+04 4.31255000e+05
 4.31321000e+05 4.32773000e+05 4.32817000e+05 8.55239000e+05
 8.55316000e+05 8.55767000e+05 8.55822000e+05 1.91392300e+06
 1.53973789e+09]","[0.00672692 0.         0.01887687 0.         0.         0.
 0.         0.00518595 0.         0.         0.42344051 0.
 0.         0.         0.32601867 0.         0.         0.
 0.18454586 0.0351904 ]",0.690773592582566,0.5473827833926628,1
151,kmeans,"[0.00000000e+00 2.07943583e+05 4.69567893e+05 7.85804261e+05
 1.21867226e+06 1.95296371e+06 3.43961975e+06 6.30991639e+06
 1.11494863e+07 1.74507137e+07 2.83868825e+07 5.00027770e+07
 7.19051143e+07 1.08385754e+08 1.54047256e+08 1.83663865e+08
 2.65512874e+08 3.80052288e+08 4.89343206e+08 7.98255370e+08
 1.53973789e+09]","[1.51548378e-01 3.36449844e-01 2.57104756e-01 1.50466736e-01
 7.06178693e-02 2.28922803e-02 6.43058231e-03 2.38553860e-03
 1.06682471e-03 4.88961328e-04 1.77804119e-04 1.18536079e-04
 7.40850496e-05 5.92680397e-05 2.96340199e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.4485500135532059,0.5077271113281004,1
152,random-forest,"[0.00000000e+00 4.38900000e+03 7.62542000e+04 1.04260200e+05
 1.61031200e+05 2.55598200e+05 3.29483000e+05 3.92482200e+05
 4.32051400e+05 5.17635800e+05 5.80657000e+05 6.71814000e+05
 7.42748600e+05 7.67661400e+05 8.29954400e+05 8.56981400e+05
 9.09535000e+05 1.19101180e+06 1.50583180e+06 1.90619440e+06
 2.22459820e+06 1.53973789e+09]","[0.00672692 0.01887687 0.01874352 0.05803823 0.11659505 0.09638465
 0.09164321 0.04722181 0.08642762 0.06396503 0.07135872 0.04550304
 0.01189806 0.03277523 0.01409098 0.02301082 0.08854645 0.04544377
 0.02699659 0.01050526 0.02523337]",0.27022899726271965,0.5473943892246642,1
153,bayesian-blocks,"[0.00000000e+00 2.16700000e+03 6.45700000e+03 6.71000000e+03
 1.07470000e+04 1.12420000e+04 1.50590000e+04 1.57630000e+04
 1.72590000e+04 1.80290000e+04 2.14940000e+04 2.24400000e+04
 2.57730000e+04 3.22190000e+04 3.37810000e+04 5.36470000e+04
 8.71860000e+04 1.07327000e+05 1.07558000e+05 1.29591000e+05
 1.50139000e+05 1.50205000e+05 1.86967000e+05 3.85055000e+05
 4.78181000e+05 5.18155000e+05 6.07057000e+05 6.92791000e+05
 7.99370000e+05 8.86611000e+05 9.68583000e+05 1.05157800e+06
 1.15701300e+06 1.31180500e+06 1.49662700e+06 1.64931800e+06
 1.75319100e+06 1.91204200e+06 2.29754800e+06 2.56015100e+06
 3.09994300e+06 3.65583900e+06 4.89574800e+06 6.94562000e+06
 1.25702500e+07 1.87158180e+07 2.75711590e+07 7.38891670e+07
 1.83663865e+08 1.53973789e+09]","[6.72692251e-03 0.00000000e+00 0.00000000e+00 1.03719069e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.97066232e-03 0.00000000e+00 0.00000000e+00
 2.42998963e-03 0.00000000e+00 5.23040450e-03 1.33945770e-02
 1.35575641e-02 0.00000000e+00 1.62987109e-02 3.07008446e-02
 0.00000000e+00 3.41383909e-02 2.69476960e-01 1.04415469e-01
 4.12801897e-02 8.10638613e-02 6.82471477e-02 6.04237665e-02
 4.41843236e-02 3.31160172e-02 2.95895688e-02 2.60038524e-02
 3.01377982e-02 2.27885613e-02 1.30389687e-02 7.31960290e-03
 8.22344051e-03 1.17498889e-02 5.37857460e-03 5.23040450e-03
 2.97821900e-03 3.39309527e-03 2.65224478e-03 2.13364943e-03
 7.55667506e-04 3.70425248e-04 3.25974218e-04 1.48170099e-04
 7.40850496e-05]",0.0,0.5459340864539458,1
154,mdlp,"[0.00000000e+00 5.08185345e+05 8.37415452e+05 1.24656471e+06
 1.93357428e+06 3.61093638e+06 1.53973789e+09]",[0.53062676 0.24025782 0.13019707 0.06433546 0.02450733 0.01006075],0.5438196293760549,0.5476467370900877,1
